frame,time_sec,route_a_anchor_x,route_a_anchor_y,route_a_tip_x,route_a_tip_y,x_route_a_px,anchor_x_x,anchor_y_x,tip_x_x,tip_y_x,x_px,x_fit_px,kappa_fit_px_inv,quality,centerline_points,quadratic_rmse_px,circle_rmse_px,model_name,route_c_anchor_x,route_c_anchor_y,route_c_tip_x,route_c_tip_y,route_c_axis_theta_rad,x_route_c_px,kappa_route_c_px_inv,temperature_c,x_true_px,kappa_true_px_inv,anchor_x_y,anchor_y_y,tip_x_y,tip_y_y,x_recovery_true,kappa_recovery_true,x_route_a_recovery,x_fit_recovery,x_route_c_recovery,kappa_fit_recovery,kappa_route_c_recovery
160,8.0,587.0,31.0,310.0,249.0,352.4953900407777,585.2547451660041,32.21678383797157,310.8090164499073,250.1767982683541,350.46686847832274,350.46686847832274,0.004539449179475255,0.777004468600995,357,1.4612269361251824,0.22980197979597677,circle,585.6037634960744,31.973427070377255,310.7610123747512,249.87364791784782,2.471246480433142,350.740707773298,0.0045361022496645306,35.03131524008351,349.95665971034464,0.0044888236237112,585.0,32.0,311.35646974438214,250.1487612269772,0.0047563107128191,0.0025104874985357,0.010657015401429094,0.007518566748605264,0.005678611467291933,0.0,3.665362716770142e-05
161,8.05,587.0,31.0,310.0,249.0,352.4953900407777,585.2547451660041,32.21678383797157,310.8090164499073,250.1767982683541,350.46686847832274,350.46686847832274,0.004539449179475255,0.777004468600995,357,1.4612269361251824,0.22980197979597677,circle,585.6037502120519,31.973427070377255,310.76782717964517,249.8822600722523,2.471215145201092,350.740707773298,0.0045361022496645306,35.12526096033403,349.9687000671572,0.0044882875266875,585.0,32.0,311.3704471201108,250.1856063480077,0.0049843336545969,0.0026309737723418,0.010657015401429094,0.007518566748605264,0.005678611467291933,0.0,3.665362716770142e-05
162,8.1,587.0,31.0,310.0,249.0,352.4953900407777,585.2547451660041,32.21678383797157,310.8090164499073,250.1767982683541,350.46686847832274,350.46686847832274,0.004539449179475255,0.777004468600995,357,1.4612269361251824,0.22980197979597677,circle,585.6037314981103,31.973427070377255,310.77673663006874,249.89352018047921,2.4711741742428606,350.740707773298,0.0045361022496645306,35.21920668058455,349.9813150814749,0.0044877257858152,585.0,32.0,311.3850992010326,250.22421260467377,0.0052232395873752,0.0027572234278293,0.010657015401429094,0.007518566748605264,0.005678611467291933,0.0,3.665362716770142e-05
163,8.15,587.0,31.0,310.0,249.0,352.4953900407777,585.2547451660041,32.21678383797157,310.8090164499073,250.1767982683541,350.46686847832274,350.46686847832274,0.004539449179475255,0.777004468600995,357,1.4612269361251824,0.22980197979597677,circle,585.6037051414118,31.973427070377255,310.7887946511687,249.90875936313273,2.47111872292992,350.740707773298,0.0045361022496645306,35.31315240083507,349.9945319588909,0.0044871371814206,585.0,32.0,311.4004586770053,250.26466362874692,0.0054735437366973,0.0028895105831829,0.010657015401429094,0.007518566748605264,0.005678611467291933,0.0,3.665362716770142e-05
164,8.2,587.0,31.0,310.0,249.0,352.4953900407777,585.2547451660041,32.21678383797157,310.8090164499073,250.1767982683541,350.46686847832274,350.46686847832274,0.004540509837293045,0.7773143732198452,357,1.4641713910090204,0.22820691646858993,circle,585.6036680253985,31.973427070377255,310.8054279944344,249.92977904296532,2.4710422339310583,350.740707773298,0.0045361022496645306,35.407098121085596,350.00837917122794,0.0044865204365053,585.0,32.0,311.41655983322494,250.3070469695898,0.0057357853082444,0.0030281222401289,0.010657015401429094,0.007518566748605264,0.005678611467291933,0.0,3.665362716770142e-05
165,8.25,587.0,31.0,310.0,249.0,352.4953900407777,585.2547451660041,32.21678383797157,310.8090164499073,250.1767982683541,350.46686847832274,350.46686847832274,0.004540509837293045,0.7773143732198452,357,1.4641713910090204,0.22820691646858993,circle,585.6036157400172,31.973427070377255,310.8286143017119,249.95907493255504,2.470935620699731,350.740707773298,0.0045361022496645306,35.50104384133611,350.0228865133345,0.0044858742141195,585.0,32.0,311.43343862914656,250.3514542723582,0.0060105285634496,0.0031733588743196,0.010657015401429094,0.007518566748605264,0.005678611467291933,0.0,3.665362716770142e-05
166,8.3,587.0,31.0,310.0,249.0,352.4953900407777,585.2547451660041,32.21678383797157,310.8090164499073,250.1767982683541,350.46686847832274,350.46686847832274,0.0045399121567818185,0.7766234069963651,357,1.4625158366487594,0.23176415680506118,circle,585.6035421091772,31.973427070377255,310.8610956653125,250.00010482187218,2.470786290084665,350.740707773298,0.0045361022496645306,35.59498956158664,350.03808516221125,0.0044851971146213,585.0,32.0,311.45113278140946,250.3979814637795,0.0062983639392499,0.0033255350512732,0.010657015401429094,0.007518566748605264,0.005678611467291933,0.0,3.665362716770142e-05
167,8.35,587.0,31.0,310.0,249.0,352.4953900407777,585.2547451660041,32.21678383797157,310.79317629126115,250.1745353885475,350.4778655638154,350.4778655638154,0.004548494121254609,0.7826338620267819,358,1.4801015179484407,0.22653305083379896,circle,585.6034385142768,31.973427070377255,310.9058407035308,250.05660809614935,2.4705806142346107,350.740707773298,0.0045361022496645306,35.68893528183716,350.0540077385512,0.0044844876728181,585.0,32.0,311.4696818509684,250.4467289457803,0.0065999092135501,0.0034849800688316,0.010657015401429094,0.00772800140424702,0.005678611467291933,0.0,3.665362716770142e-05
168,8.4,587.0,31.0,310.0,249.0,352.4953900407777,585.2547451660041,32.21678383797157,310.79317629126115,250.1745353885475,350.4778655638154,350.4778655638154,0.004535796585979048,0.7828906155549733,358,1.4394546547407623,0.22428274380552565,circle,585.6032915158833,31.973427070377255,310.9710466558998,250.13890136106363,2.470281000931614,350.740707773298,0.0045361022496645306,35.782881002087684,350.0706883707604,0.0044837443549858,585.0,32.0,311.4891273346595,250.4978017972308,0.0069158107176555,0.0036520386271091,0.010657015401429094,0.00772800140424702,0.005678611467291933,6.907782637882571e-05,3.665362716770142e-05
169,8.45,587.0,31.0,311.0,249.0,351.7101079013795,585.2547451660041,32.21678383797157,311.7375878784787,250.78394112549697,350.11889062916725,350.11889062916725,0.0045374926677303135,0.7382474747425346,357,1.3256019725306651,0.2491524869145513,circle,585.6030840222745,31.973427070377255,311.1483944434813,250.36222590750245,2.4694675613098793,350.740707773298,0.0045361022496645306,35.87682672233821,350.088162761539,0.004482965555761,585.0,32.0,311.50951276143195,250.551309984087,0.0072467445972022,0.0038270715269289,0.0,0.0008914816852432524,0.005678611467291933,0.0,3.665362716770142e-05
170,8.5,587.0,31.0,311.0,249.0,351.7101079013795,585.2547451660041,32.21678383797157,311.7375878784787,250.78394112549697,350.11889062916725,350.11889062916725,0.0045454722576343575,0.7497928104182986,357,1.3947449600590858,0.2679087720171042,circle,585.6028080157377,31.973427070377255,311.2157394754589,250.44717997261128,2.469157985505292,350.740707773298,0.0045361022496645306,35.970772442588725,350.10646825709114,0.0044821495949023,585.0,32.0,311.5308837934944,250.60736857820305,0.0075934181228683,0.0040104563977595,0.0,0.0008914816852432524,0.005678611467291933,0.0,3.665362716770142e-05
171,8.55,587.0,31.0,311.0,249.0,351.7101079013795,585.2547451660041,32.21678383797157,311.7375878784787,250.78394112549697,350.11889062916725,350.11889062916725,0.004551774155318006,0.7496477726472289,357,1.3404530425420749,0.26262358005352265,circle,585.6024190745901,31.973427070377255,311.2680208927795,250.513313735347,2.4689169387578027,350.740707773298,0.0045361022496645306,36.06471816283925,350.12564391904175,0.0044812947139153,585.0,32.0,311.5532883326372,250.66609798510092,0.0079565710523519,0.0042025884561783,0.0,0.0008914816852432524,0.005678611467291933,0.0,3.665362716770142e-05
172,8.6,587.0,31.0,311.0,249.0,351.7101079013795,585.2547451660041,32.21678383797157,311.7375878784787,250.78394112549697,350.11889062916725,350.11889062916725,0.004550002131896674,0.7632252477984578,357,1.3563136631112331,0.26422116937599105,circle,585.601877143028,31.973427070377255,311.3113964305567,250.56843222794137,2.4687160054989246,350.740707773298,0.0045361022496645306,36.15866388308977,350.1457305991233,0.0044803990725377,585.0,32.0,311.5767766320067,250.7276241809668,0.008336977044802,0.0044038812959034,0.0,0.0008914816852432524,0.005678611467291933,0.0,3.665362716770142e-05
173,8.65,587.0,31.0,311.0,249.0,351.7101079013795,585.2547451660041,32.21678383797157,311.7375878784787,250.78394112549697,350.11889062916725,350.11889062916725,0.004545167905224064,0.7527154838436154,357,1.3064837112818766,0.27104845224517227,circle,585.6011082060074,31.973427070377255,311.3500465627282,250.61788567120323,2.468535696664281,350.740707773298,0.00453474520114135,36.25260960334029,350.16677101671075,0.0044794607450785,585.0,32.0,311.60140141362075,250.7920789591648,0.0087354451291961,0.0046147677104422,0.0,0.0008914816852432524,0.005678611467291933,0.0,0.0003387875502022632
174,8.7,587.0,31.0,311.0,249.0,351.7101079013795,585.2547451660041,32.21678383797157,311.7375878784787,250.78394112549697,350.11889062916725,350.11889062916725,0.004522510418134938,0.772265054007186,357,1.2856821241987784,0.27873994385676737,circle,585.6000460617341,31.97342707037725,311.3886337648023,250.66760956144427,2.468354375635159,350.740707773298,0.004527178454776074,36.34655532359081,350.1888098392613,0.0044784777166085,585.0,32.0,311.62721799193605,250.8596001865348,0.0091528212277221,0.0048357005494151,0.0,0.0008914816852432524,0.005678611467291933,0.0030274074051377707,0.002023451528605794
175,8.75,587.0,31.0,311.0,249.0,351.7101079013795,585.2547451660041,32.21678383797157,311.7375878784787,250.78394112549697,350.11889062916725,350.11889062916725,0.004514497582532945,0.7440734972117811,357,1.3132896534620069,0.24209326802186584,circle,585.5985253923645,31.973427070377255,311.4316161752569,250.72339845243783,2.4681509070128143,350.740707773298,0.00452228499173182,36.44050104384134,350.21189376572886,0.0044774478789949,585.0,32.0,311.65428440378986,250.93033206975676,0.0095899897355041,0.00506715360961,0.0,0.0008914816852432524,0.005678611467291933,0.0048115643455919135,0.003112934447993203
176,8.8,587.0,31.0,311.0,250.0,352.33081046085084,585.2547451660041,32.21678383797157,311.8090164499073,251.1767982683541,350.30851327427166,350.30851327427166,0.0045145412383975,0.8098455938501328,356,1.341313055818195,0.2682482589199002,circle,585.5964664997193,31.973427070377255,311.52383425568013,250.84150684478766,2.4677200428317745,350.740707773298,0.004519259749869211,36.534446764091854,350.2360716130074,0.0044763690267778,585.0,32.0,311.68266154505875,251.00442543204176,0.0100478751576832,0.0053096225618324,0.007523624110389473,0.0045027615471551425,0.005678611467291933,0.004801843827462416,0.003786475722652931
177,8.85,587.0,31.0,311.0,250.0,352.33081046085084,585.2547451660041,32.21678383797157,311.8090164499073,251.1767982683541,350.30851327427166,350.30851327427166,0.004520038963424233,0.809198039983664,356,1.3622066268777508,0.2662659244366612,circle,585.5933452597314,31.973427070377255,311.56508663907084,250.89706116830283,2.4675173271484,350.740707773298,0.004517624364296414,36.628392484342385,350.2613944054592,0.0044752388528824,585.0,32.0,311.7124133143972,251.08203800041613,0.0105274438049225,0.0055636259145966,0.007523624110389473,0.0045027615471551425,0.005678611467291933,0.003577707360627265,0.004150578737647061
178,8.9,587.0,31.0,311.0,250.0,352.33081046085084,585.2547451660041,32.21678383797157,311.8090164499073,251.1767982683541,350.30851327427166,350.30851327427166,0.004513547333078171,0.8080459907324768,356,1.353213835261447,0.27196475243874135,circle,585.5888985893201,31.973427070377255,311.5986970088947,250.94468894561027,2.4673435089993907,350.740707773298,0.004513895128673192,36.7223382045929,350.2879154675745,0.0044740549441619,585.0,32.0,311.7436067644375,251.16333470384652,0.0110297055482197,0.0058297060157037,0.007523624110389473,0.0045027615471551425,0.005678611467291933,0.005023149138305783,0.004980857515095108
179,8.95,587.0,31.0,311.0,250.0,352.33081046085084,585.2547451660041,32.21678383797157,311.8090164499073,251.1767982683541,350.30851327427166,350.30851327427166,0.004514499762759902,0.8155806605155691,356,1.4171743304634654,0.27481366657207024,circle,585.5825693474751,31.973427070377255,311.62496423937847,250.99389990470954,2.4671758869695335,350.74597206117465,0.0045113148044881365,36.816283924843425,350.31569051980455,0.0044728147767686,585.0,32.0,311.77631226085464,251.2484879824476,0.0115557156338102,0.0061084300927278,0.007523624110389473,0.0045027615471551425,0.0057788454561450205,0.004811078891097293,0.0055553421082507074
180,9.0,587.0,31.0,311.0,250.0,352.33081046085084,585.154745166004,32.21678383797157,311.8090164499073,251.1767982683541,350.23046030676323,350.23046030676323,0.004509766290765432,0.8134330744623275,356,1.4077512465777793,0.28211865245724865,circle,585.5614781163325,31.97342707037725,311.62863746022714,251.06583962304862,2.466971611544662,350.77155875024016,0.004507463142740172,36.91022964509395,350.3447777776017,0.0044715157113464,585.0,32.0,311.8106036497195,251.33767810799503,0.0121065765588139,0.0064003913334098,0.007523624110389473,0.003016277116087087,0.006266025482519673,0.005865044968883652,0.006412877895834144
181,9.05,587.0,31.0,311.0,250.0,352.33081046085084,585.154745166004,32.21678383797157,311.8090164499073,251.1767982683541,350.23046030676323,350.23046030676323,0.00449845546321913,0.8075749004859579,356,1.3281193257090123,0.2711045927068126,circle,585.55726407222,31.973427070377255,311.6299351446682,251.15355683149807,2.4667665365338376,350.8220500702385,0.004502349805431018,37.004175365344466,350.37523805368795,0.0044701549880418,585.0,32.0,311.84655843359354,251.43109351595157,0.0126834400080185,0.0067062100069276,0.007523624110389473,0.003016277116087087,0.007227398896075003,0.008383540601565211,0.007551313725227051
182,9.1,587.0,31.0,311.0,250.0,352.33081046085084,585.154745166004,32.21678383797157,311.7375878784787,251.78394112549697,350.66604976603634,350.66604976603634,0.004495027640297453,0.8239258025663098,357,1.4250479253024173,0.2849941121614809,circle,585.5571766793141,31.973427070377255,311.62052231676887,251.34135885389136,2.466365300156645,350.9466912485728,0.0044988813157560556,37.09812108559499,350.40713486356935,0.0044687297213289,585.0,32.0,311.8842579568344,251.5289311491921,0.0132875088521319,0.0070265346269697,0.007523624110389473,0.011311886754207714,0.00960061304632346,0.009146787766506072,0.00832353990181582
183,9.15,587.0,31.0,311.0,250.0,352.33081046085084,585.154745166004,32.21678383797157,311.7375878784787,251.78394112549697,350.66604976603634,350.66604976603634,0.00449077185826597,0.7972680409991695,357,1.4202858988195681,0.28756694452094855,circle,585.561652668312,31.973427070377255,311.62382997704225,251.44462293852234,2.4661377467196597,351.0121600694587,0.004495833401771735,37.19206680584551,350.4405345342948,0.0044672368946447,585.0,32.0,311.9237876006152,251.63139681358925,0.0139200392074838,0.0073620431574855,0.007523624110389473,0.011311886754207714,0.010847163618155782,0.010094390266505156,0.0090021289083432
184,9.2,587.0,31.0,311.0,250.0,352.33081046085084,585.2547451660041,32.21678383797157,311.7375878784787,251.78394112549697,350.7440261643437,350.7440261643437,0.004493727664397755,0.8012383187936856,357,1.4179482945569493,0.270958159891,circle,585.5824518307697,31.973427070377255,311.6311618799523,251.5491054637248,2.4659294795987146,351.08800578717535,0.004494490166402685,37.28601252609603,350.47550631644754,0.0044656733548301,585.0,32.0,311.9652369881826,251.7387055455888,0.0145823425569455,0.0077134442619356,0.007523624110389473,0.012796912958524356,0.012291294144892374,0.00943624347720251,0.009301187464229298
185,9.25,587.0,31.0,311.0,250.0,352.33081046085084,585.2547451660041,32.21678383797157,311.7375878784787,251.78394112549697,350.7440261643437,350.7440261643437,0.004492023667821538,0.8154197224641422,357,1.4359865159118181,0.2680084405004629,circle,585.5888585600633,31.973427070377255,311.64367588612845,251.66941697163543,2.46565126410719,351.158498528726,0.004492537082375538,37.379958246346554,350.5121224993448,0.0044640358063751,585.0,32.0,312.0087002009109,251.85108199187815,0.0152757879316031,0.00808147859678,0.007523624110389473,0.012796912958524356,0.013633502024932886,0.009815659387995874,0.009736023012891185
186,9.3,587.0,31.0,311.0,254.0,354.8309456628607,585.2547451660041,32.21678383797157,311.99,252.5,350.9961770067134,350.9961770067134,0.004494552927083543,0.7819058906719376,356,1.3519372019132923,0.2693168305539943,circle,585.5932070382256,31.973427070377255,311.7045729991617,252.01173946181868,2.464790444201643,351.32868197153766,0.004491286025229986,37.47390396659708,350.5504585293953,0.0044623208054636,585.0,32.0,312.05427600573523,251.96876080120097,0.0160018041522413,0.0084669201498679,0.05512310073975693,0.017599014831496586,0.016873857740565084,0.00925248853429804,0.010014558965636718
